% Mike Stanley's IMU Data Logger
% Date & Time   Thursday 06 January 2011  -  12:31:46 PM
% MagX, AccX and GyroX values are centered at 0 LSB
% Accelerometer Range = +/- 6g
% Gyroscope     Range = +/- 2000 degrees/second
% Magnetometer  Range = +/- 200uT
% Recorder      Michael Stanley
% Comments      Stationary
% SampleNumber MagX MagY MagZ AccX AccY AccZ GyroR GyroP GyroY LButton RButton
138 310 -209 549 1 2 353 -516 -534 -530 0 0 
139 310 -194 546 1 2 353 -516 -534 -530 0 0 
140 310 -194 548 1 2 353 -516 -534 -529 0 0 
141 310 -196 547 1 2 352 -516 -535 -530 0 0 
142 311 -191 547 1 2 354 -516 -534 -530 0 0 
143 312 -194 546 1 3 354 -516 -534 -530 0 0 
144 311 -192 545 1 3 354 -516 -534 -529 0 0 
145 313 -196 548 1 2 354 -516 -534 -530 0 0 
146 310 -198 548 1 2 353 -516 -534 -530 0 0 
147 312 -201 548 1 2 352 -516 -535 -530 0 0 
148 310 -196 548 1 2 353 -516 -534 -529 0 0 
149 311 -201 547 1 2 353 -516 -534 -529 0 0 
150 309 -203 547 1 2 354 -516 -534 -529 0 0 
151 312 -196 547 1 2 354 -516 -534 -530 0 0 
152 311 -198 548 1 2 353 -516 -534 -530 0 0 
153 312 -198 548 2 1 354 -515 -534 -530 0 0 
154 314 -196 547 2 2 354 -516 -534 -529 0 0 
155 315 -196 548 1 2 354 -516 -535 -530 0 0 
156 317 -197 548 1 2 354 -515 -534 -530 0 0 
157 312 -204 547 1 2 354 -516 -534 -530 0 0 
158 312 -201 548 1 3 352 -516 -534 -530 0 0 
159 309 -193 548 1 3 352 -517 -534 -530 0 0 
160 313 -193 547 1 2 353 -516 -534 -530 0 0 
161 312 -192 547 1 2 354 -516 -534 -529 0 0 
162 312 -197 547 1 2 354 -516 -534 -530 0 0 
163 310 -193 548 1 2 353 -516 -534 -530 0 0 
164 313 -197 549 1 2 353 -516 -535 -529 0 0 
165 312 -197 546 1 2 354 -517 -534 -529 0 0 
166 312 -197 548 1 2 354 -516 -535 -530 0 0 
167 312 -199 550 1 2 354 -515 -534 -529 0 0 
168 313 -197 550 1 2 354 -515 -534 -529 0 0 
169 318 -201 548 1 2 354 -517 -534 -530 0 0 
170 316 -196 548 1 2 353 -516 -534 -529 0 0 
171 311 -197 549 2 2 353 -516 -534 -530 0 0 
172 313 -194 547 1 2 353 -516 -534 -530 0 0 
173 312 -200 548 1 2 354 -516 -534 -530 0 0 
174 311 -191 546 1 2 353 -516 -534 -530 0 0 
175 312 -194 550 1 2 353 -516 -535 -530 0 0 
176 314 -197 548 1 2 353 -515 -534 -529 0 0 
177 312 -194 549 1 2 353 -516 -534 -529 0 0 
178 312 -199 549 1 2 354 -515 -535 -530 0 0 
179 313 -203 547 1 2 354 -516 -535 -530 0 0 
180 312 -199 548 1 2 353 -516 -534 -530 0 0 
181 314 -195 548 1 2 353 -516 -534 -529 0 0 
182 316 -197 550 1 2 353 -516 -534 -530 0 0 
183 312 -203 548 1 2 353 -516 -535 -530 0 0 
184 312 -193 549 1 2 354 -516 -534 -529 0 0 
185 315 -194 548 1 2 353 -516 -534 -529 0 0 
186 312 -202 546 1 2 353 -516 -535 -529 0 0 
187 312 -193 548 1 2 353 -516 -535 -530 0 0 
188 318 -195 549 1 1 354 -516 -534 -530 0 0 
189 312 -191 549 2 1 354 -516 -534 -529 0 0 
190 310 -192 545 1 2 354 -517 -534 -530 0 0 
191 313 -199 549 1 2 353 -516 -534 -529 0 0 
192 317 -197 549 1 2 354 -516 -534 -530 0 0 
193 310 -199 549 1 2 353 -515 -535 -529 0 0 
194 318 -199 549 1 3 353 -517 -535 -529 0 0 
195 313 -196 550 1 2 353 -516 -535 -529 0 0 
196 313 -193 548 1 2 353 -516 -535 -529 0 0 
197 314 -194 548 1 2 354 -516 -534 -529 0 0 
198 312 -195 547 1 2 354 -516 -535 -530 0 0 
199 313 -194 549 1 2 354 -516 -534 -530 0 0 
200 313 -194 548 1 2 353 -516 -534 -529 0 0 
201 316 -194 550 1 2 353 -516 -534 -530 0 0 
202 314 -198 550 1 2 353 -516 -535 -530 0 0 
203 313 -192 549 2 2 354 -516 -535 -529 0 0 
204 312 -193 552 2 2 353 -516 -534 -529 0 0 
205 315 -198 549 1 2 353 -516 -535 -530 0 0 
206 312 -193 549 1 2 353 -516 -535 -529 0 0 
207 313 -193 551 1 2 354 -516 -534 -530 0 0 
208 312 -191 550 1 2 353 -516 -535 -530 0 0 
209 313 -194 549 1 2 354 -516 -534 -530 0 0 
210 314 -194 548 1 2 354 -516 -534 -530 0 0 
211 316 -199 550 1 2 354 -516 -535 -529 0 0 
212 317 -194 548 1 2 352 -516 -535 -530 0 0 
213 313 -198 550 1 2 353 -516 -534 -530 0 0 
214 320 -195 548 1 2 353 -516 -535 -529 0 0 
215 314 -195 550 1 2 354 -516 -535 -530 0 0 
216 318 -197 549 1 2 354 -516 -534 -530 0 0 
217 313 -196 549 1 2 353 -516 -534 -530 0 0 
218 314 -196 549 1 2 353 -516 -534 -530 0 0 
219 312 -197 550 1 2 354 -516 -534 -530 0 0 
220 314 -197 551 1 2 353 -516 -535 -530 0 0 
221 314 -201 548 1 2 353 -516 -535 -530 0 0 
222 315 -202 548 1 2 353 -516 -534 -530 0 0 
223 314 -200 550 1 2 353 -516 -534 -529 0 0 
224 314 -198 548 2 2 354 -516 -534 -530 0 0 
225 314 -204 549 1 2 354 -516 -534 -529 0 0 
226 314 -200 550 1 2 354 -516 -534 -529 0 0 
227 312 -194 549 1 2 353 -515 -535 -529 0 0 
228 312 -193 550 1 2 353 -516 -534 -530 0 0 
229 313 -194 549 1 2 353 -516 -534 -529 0 0 
230 311 -195 547 1 2 354 -516 -534 -529 0 0 
231 312 -196 549 1 2 353 -516 -534 -530 0 0 
232 313 -197 549 1 2 353 -516 -534 -529 0 0 
233 312 -196 549 1 2 353 -516 -535 -529 0 0 
234 315 -193 550 1 2 353 -516 -534 -530 0 0 
235 317 -195 549 1 2 354 -516 -534 -530 0 0 
236 315 -192 550 1 2 353 -517 -535 -530 0 0 
237 316 -195 549 1 2 353 -516 -535 -529 0 0 
238 314 -193 547 2 2 354 -516 -534 -529 0 0 
239 314 -193 548 2 2 354 -516 -534 -530 0 0 
240 312 -192 548 1 2 354 -516 -535 -530 0 0 
241 314 -198 551 1 2 354 -516 -534 -530 0 0 
242 313 -192 548 1 2 354 -516 -534 -530 0 0 
243 312 -190 550 1 2 354 -516 -535 -530 0 0 
244 316 -191 550 1 2 353 -516 -535 -530 0 0 
245 315 -192 549 1 2 353 -516 -534 -529 0 0 
246 314 -197 549 1 2 353 -516 -534 -529 0 0 
247 313 -193 550 1 2 353 -517 -535 -529 0 0 
248 315 -195 550 1 2 354 -516 -534 -529 0 0 
249 318 -195 549 1 2 354 -516 -534 -530 0 0 
250 318 -195 549 1 2 354 -516 -534 -530 0 0 
251 314 -195 550 1 2 353 -516 -534 -530 0 0 
252 315 -192 548 1 2 353 -516 -534 -530 0 0 
253 313 -187 548 1 2 353 -516 -535 -529 0 0 
254 315 -194 549 1 2 354 -516 -534 -530 0 0 
255 313 -189 549 1 2 354 -516 -534 -529 0 0 
256 312 -193 549 1 2 353 -517 -534 -529 0 0 
257 315 -199 551 1 2 353 -516 -534 -530 0 0 
258 315 -193 550 1 2 353 -515 -534 -529 0 0 
259 315 -193 550 1 2 354 -516 -534 -530 0 0 
260 313 -198 550 1 2 354 -516 -535 -529 0 0 
261 316 -197 548 1 2 354 -515 -535 -530 0 0 
262 314 -196 549 1 2 354 -516 -535 -529 0 0 
263 314 -199 550 1 2 354 -516 -535 -529 0 0 
264 314 -196 550 1 2 354 -516 -534 -530 0 0 
265 314 -197 548 1 2 353 -516 -534 -530 0 0 
266 316 -194 551 1 2 352 -516 -534 -530 0 0 
267 314 -191 551 1 2 352 -516 -534 -530 0 0 
268 311 -201 548 1 2 353 -516 -535 -530 0 0 
269 317 -190 551 1 2 354 -516 -534 -530 0 0 
270 314 -196 548 1 2 354 -516 -534 -530 0 0 
271 313 -192 550 1 2 354 -516 -535 -529 0 0 
272 315 -194 550 1 2 354 -516 -534 -529 0 0 
273 312 -190 549 1 2 354 -516 -534 -530 0 0 
274 314 -189 549 1 2 353 -516 -533 -530 0 0 
275 316 -195 549 1 2 353 -516 -535 -529 0 0 
276 312 -198 549 1 2 353 -516 -534 -530 0 0 
277 313 -195 548 1 2 352 -516 -535 -530 0 0 
278 315 -194 549 1 2 353 -516 -535 -530 0 0 
279 312 -191 548 1 2 354 -516 -535 -530 0 0 
280 312 -198 550 1 2 353 -516 -535 -529 0 0 
281 313 -196 547 1 2 353 -516 -534 -530 0 0 
282 315 -191 548 1 2 353 -516 -535 -530 0 0 
283 313 -191 549 1 2 354 -516 -535 -530 0 0 
284 313 -196 550 1 2 353 -516 -534 -530 0 0 
285 310 -196 549 1 2 353 -516 -535 -530 0 0 
286 314 -194 549 1 2 353 -516 -534 -530 0 0 
287 313 -199 550 1 2 354 -516 -534 -530 0 0 
288 318 -194 549 1 2 353 -516 -534 -529 0 0 
289 315 -198 548 1 2 354 -516 -534 -529 0 0 
290 313 -197 551 1 2 354 -516 -534 -530 0 0 
291 312 -193 548 1 2 353 -516 -534 -529 0 0 
292 313 -191 550 1 2 352 -516 -535 -530 0 0 
293 313 -196 550 1 2 354 -516 -534 -529 0 0 
294 312 -196 550 1 2 354 -516 -534 -530 0 0 
295 314 -190 550 1 2 354 -516 -534 -530 0 0 
296 312 -198 548 1 2 353 -516 -534 -530 0 0 
297 314 -199 551 1 2 353 -516 -533 -530 0 0 
298 318 -190 548 1 2 354 -515 -534 -529 0 0 
299 318 -196 550 1 2 353 -516 -534 -529 0 0 
300 316 -199 548 1 2 354 -516 -534 -530 0 0 
301 314 -202 548 1 2 353 -516 -535 -529 0 0 
302 315 -204 550 1 2 353 -516 -534 -530 0 0 
303 314 -197 553 1 2 353 -516 -535 -530 0 0 
304 316 -201 549 1 2 354 -516 -535 -529 0 0 
305 313 -198 548 1 2 354 -516 -535 -530 0 0 
306 314 -195 549 1 2 354 -516 -534 -529 0 0 
307 318 -197 550 1 2 354 -516 -535 -529 0 0 
308 315 -196 551 1 2 353 -516 -534 -530 0 0 
309 319 -193 548 1 2 353 -516 -534 -529 0 0 
310 313 -199 551 1 2 353 -516 -534 -530 0 0 
311 315 -198 549 1 2 353 -516 -534 -530 0 0 
312 319 -199 549 1 2 354 -516 -535 -529 0 0 
313 318 -195 549 1 2 354 -515 -534 -530 0 0 
314 315 -196 551 1 2 353 -516 -535 -530 0 0 
315 314 -197 550 1 2 353 -516 -535 -530 0 0 
316 313 -196 550 1 2 353 -516 -535 -529 0 0 
317 313 -194 551 1 2 353 -515 -535 -529 0 0 
318 313 -200 546 1 2 354 -516 -534 -529 0 0 
319 314 -200 549 1 2 354 -515 -534 -529 0 0 
320 314 -195 549 1 2 354 -516 -535 -529 0 0 
321 312 -194 550 1 2 354 -516 -534 -530 0 0 
322 317 -201 549 1 2 354 -515 -534 -530 0 0 
323 312 -191 551 1 2 354 -515 -534 -530 0 0 
324 313 -194 550 1 2 353 -516 -534 -529 0 0 
325 313 -195 549 1 2 352 -516 -534 -529 0 0 
326 312 -201 549 1 2 352 -515 -534 -530 0 0 
327 314 -196 550 1 2 353 -516 -535 -530 0 0 
328 314 -195 550 1 2 354 -516 -534 -530 0 0 
329 312 -198 549 1 2 354 -515 -534 -529 0 0 
330 313 -198 549 2 2 354 -516 -534 -529 0 0 
331 318 -197 550 1 2 354 -516 -534 -530 0 0 
332 312 -193 551 1 2 353 -516 -534 -530 0 0 
333 313 -196 550 1 2 353 -515 -533 -530 0 0 
334 318 -195 550 1 2 354 -516 -535 -530 0 0 
335 317 -198 551 1 2 354 -516 -534 -530 0 0 
336 314 -191 550 1 2 354 -516 -534 -530 0 0 
337 318 -192 549 1 2 354 -516 -534 -530 0 0 
338 313 -200 549 1 2 354 -516 -534 -530 0 0 
339 316 -204 550 1 2 353 -516 -534 -530 0 0 
340 314 -202 550 1 2 354 -516 -534 -530 0 0 
341 312 -191 549 1 2 353 -516 -534 -529 0 0 
342 313 -193 550 1 2 353 -516 -535 -530 0 0 
343 315 -200 550 1 2 354 -516 -535 -530 0 0 
344 312 -196 548 1 2 354 -515 -534 -529 0 0 
345 319 -198 549 1 2 354 -516 -534 -529 0 0 
346 315 -199 551 1 2 354 -516 -535 -530 0 0 
347 312 -202 551 1 2 353 -516 -535 -529 0 0 
348 312 -201 547 1 2 353 -516 -534 -529 0 0 
349 316 -196 550 1 2 353 -515 -534 -530 0 0 
350 314 -202 550 1 2 353 -515 -535 -530 0 0 
351 313 -197 549 1 2 354 -516 -535 -530 0 0 
352 311 -194 550 1 2 353 -516 -535 -529 0 0 
353 317 -193 551 1 2 353 -516 -534 -530 0 0 
354 315 -192 550 1 2 353 -515 -535 -530 0 0 
355 312 -191 550 1 2 354 -516 -535 -529 0 0 
356 312 -197 547 1 2 354 -516 -534 -529 0 0 
357 312 -199 549 1 2 354 -516 -534 -530 0 0 
358 313 -203 548 1 2 354 -516 -535 -530 0 0 
359 313 -205 548 1 2 353 -516 -535 -530 0 0 
360 313 -198 549 1 2 352 -516 -535 -530 0 0 
361 316 -204 549 1 2 353 -516 -535 -529 0 0 
362 316 -200 550 2 2 353 -516 -534 -530 0 0 
363 312 -190 552 1 2 354 -516 -534 -530 0 0 
364 314 -189 549 1 2 353 -515 -534 -529 0 0 
365 313 -195 549 1 2 353 -516 -534 -529 0 0 
366 313 -194 550 1 2 354 -516 -535 -530 0 0 
367 313 -196 551 1 2 354 -516 -535 -529 0 0 
368 312 -198 549 1 2 354 -516 -534 -530 0 0 
369 313 -193 549 1 2 354 -516 -534 -530 0 0 
370 313 -199 549 1 2 354 -515 -534 -529 0 0 
371 314 -195 552 1 2 353 -516 -534 -530 0 0 
372 313 -192 552 1 2 353 -516 -534 -530 0 0 
373 316 -201 550 1 2 353 -516 -534 -530 0 0 
374 317 -197 549 1 2 354 -516 -535 -530 0 0 
375 312 -194 551 1 2 354 -516 -535 -530 0 0 
376 314 -196 548 1 2 354 -516 -533 -529 0 0 
377 313 -192 549 1 2 353 -516 -534 -530 0 0 
378 312 -193 547 1 2 353 -516 -534 -530 0 0 
379 316 -195 550 1 2 352 -516 -534 -529 0 0 
380 314 -194 549 1 2 353 -516 -534 -530 0 0 
381 314 -194 549 1 2 353 -516 -534 -529 0 0 
382 314 -197 550 1 2 354 -516 -534 -530 0 0 
383 315 -194 549 1 2 353 -516 -534 -529 0 0 
384 316 -195 551 1 2 353 -516 -534 -530 0 0 
385 312 -198 549 1 2 353 -515 -534 -529 0 0 
386 311 -194 550 1 2 353 -516 -534 -529 0 0 
387 315 -197 549 1 2 354 -516 -535 -529 0 0 
388 313 -199 550 1 2 354 -517 -534 -530 0 0 
389 313 -190 548 1 2 354 -516 -534 -529 0 0 
390 314 -191 550 1 2 354 -516 -534 -530 0 0 
391 313 -197 550 1 2 354 -516 -534 -529 0 0 
392 315 -190 551 1 2 353 -516 -535 -529 0 0 
393 314 -196 550 1 2 352 -516 -534 -529 0 0 
394 312 -191 550 1 2 352 -516 -534 -530 0 0 
395 315 -198 548 1 2 352 -516 -534 -530 0 0 
