% Mike Stanley's IMU Data Logger
% Date & Time   Thursday 24 February 2011  -  02:21:22 PM
% MagX, AccX and GyroX values are centered at 0 LSB
% Accelerometer Range = +/- 6g
% Gyroscope     Range = +/- 2000 degrees/second
% Magnetometer  Range = +/- 200uT
% Recorder      Michael Stanley
% Comments      Sensor secured to bottom center of laptop, which is then pushed off the table.
% SampleNumber MagX MagY MagZ AccX AccY AccZ GyroR GyroP GyroY LButton RButton
395 142 496 -512 91 18 -325 -516 -535 -530 0 0 
396 143 500 -509 92 15 -323 -516 -535 -530 0 0 
397 142 502 -511 92 13 -323 -517 -535 -530 0 0 
398 145 494 -511 92 12 -323 -517 -535 -530 0 0 
399 143 500 -513 93 11 -326 -517 -535 -530 0 0 
400 142 499 -511 94 10 -328 -517 -535 -530 0 0 
401 149 498 -511 95 10 -329 -516 -535 -530 0 0 
402 145 504 -512 94 12 -332 -517 -535 -530 0 0 
403 142 499 -510 94 13 -331 -517 -535 -530 0 0 
404 149 502 -512 93 14 -331 -517 -535 -530 0 0 
405 144 502 -511 92 17 -330 -518 -535 -530 0 0 
406 142 495 -512 91 18 -327 -518 -535 -530 0 0 
407 142 503 -511 91 19 -326 -517 -535 -530 0 0 
408 144 501 -513 91 20 -326 -516 -535 -530 0 0 
409 142 495 -513 91 20 -327 -516 -535 -530 0 0 
410 144 497 -510 92 19 -328 -517 -535 -530 0 0 
411 143 504 -512 92 18 -330 -517 -535 -530 0 0 
412 145 494 -511 92 16 -331 -518 -534 -529 0 0 
413 143 496 -510 93 15 -332 -517 -534 -530 0 0 
414 143 496 -510 93 15 -332 -517 -534 -530 0 0 
415 149 491 -512 93 14 -330 -517 -535 -529 0 0 
416 143 493 -511 94 13 -327 -517 -535 -530 0 0 
417 143 496 -510 94 13 -326 -517 -534 -530 0 0 
418 141 498 -512 94 12 -326 -517 -536 -530 0 0 
419 149 493 -512 93 12 -327 -516 -535 -530 0 0 
420 143 501 -513 93 12 -327 -517 -536 -530 0 0 
421 143 501 -511 92 13 -328 -518 -535 -530 0 0 
422 143 494 -513 92 16 -328 -518 -535 -530 0 0 
423 145 493 -510 92 17 -328 -518 -535 -530 0 0 
424 145 495 -510 92 18 -329 -517 -535 -530 0 0 
425 145 492 -510 92 19 -329 -517 -535 -530 0 0 
426 144 498 -511 92 19 -331 -518 -535 -530 0 0 
427 142 495 -510 92 19 -331 -517 -535 -530 0 0 
428 143 490 -512 92 18 -331 -516 -535 -531 0 0 
429 144 494 -511 92 17 -329 -517 -535 -529 0 0 
430 150 499 -514 92 16 -328 -517 -535 -529 0 0 
431 144 498 -512 93 16 -328 -517 -535 -530 0 0 
432 145 500 -510 93 14 -325 -517 -535 -530 0 0 
433 148 498 -510 93 13 -327 -517 -535 -530 0 0 
434 142 499 -512 93 12 -328 -516 -535 -530 0 0 
435 149 500 -512 93 13 -328 -517 -535 -530 0 0 
436 144 494 -514 93 13 -327 -517 -535 -530 0 0 
437 145 502 -514 93 14 -327 -517 -535 -530 0 0 
438 143 498 -512 93 16 -328 -518 -535 -530 0 0 
439 143 504 -510 93 16 -328 -517 -535 -531 0 0 
440 148 497 -510 92 17 -328 -517 -535 -530 0 0 
441 142 497 -512 92 17 -328 -517 -534 -530 0 0 
442 142 501 -511 92 18 -330 -517 -535 -531 0 0 
443 144 500 -511 91 18 -329 -517 -535 -530 0 0 
444 145 497 -513 92 18 -328 -517 -535 -530 0 0 
445 146 493 -511 92 17 -329 -516 -535 -530 0 0 
446 143 500 -509 92 16 -329 -517 -535 -530 0 0 
447 144 503 -510 93 16 -329 -516 -535 -530 0 0 
448 142 497 -512 93 14 -328 -517 -535 -530 0 0 
