% Mike Stanley's IMU Data Logger
% Date & Time   Thursday 24 February 2011  -  01:20:09 PM
% MagX, AccX and GyroX values are centered at 0 LSB
% Accelerometer Range = +/- 6g
% Gyroscope     Range = +/- 2000 degrees/second
% Magnetometer  Range = +/- 200uT
% Recorder      Michael Stanley
% Comments      Sensor strapped to belt (center rear).  Walked 85 feed straight down hallway
% SampleNumber MagX MagY MagZ AccX AccY AccZ GyroR GyroP GyroY LButton RButton
244 -805 -9 -64 -484 -100 210 -506 -538 -542 0 0 
245 -807 -2 -63 -486 -46 214 -507 -537 -539 0 0 
246 -808 -5 -60 -494 54 165 -505 -540 -537 0 0 
247 -809 -7 -59 -459 82 148 -504 -543 -533 0 0 
248 -806 -2 -56 -449 94 143 -503 -547 -528 0 0 
249 -809 -3 -52 -382 82 143 -503 -548 -527 0 0 
250 -811 -4 -48 -365 62 150 -504 -546 -526 0 0 
251 -805 -6 -48 -348 46 150 -505 -546 -525 0 0 
252 -807 -2 -46 -319 33 137 -506 -545 -525 0 0 
253 -810 1 -46 -300 30 135 -509 -543 -525 0 0 
254 -809 0 -46 -285 29 129 -510 -540 -525 0 0 
255 -812 1 -44 -275 34 120 -510 -538 -524 0 0 
256 -810 -4 -43 -255 44 108 -511 -535 -523 0 0 
257 -810 7 -46 -249 44 103 -511 -532 -523 0 0 
258 -811 5 -46 -250 38 98 -513 -532 -521 0 0 
259 -809 10 -44 -244 38 76 -514 -533 -520 0 0 
260 -811 15 -44 -235 44 72 -515 -535 -520 0 0 
261 -813 8 -45 -223 49 73 -515 -535 -520 0 0 
262 -811 11 -42 -203 47 78 -515 -535 -521 0 0 
263 -814 10 -43 -204 42 73 -514 -537 -522 0 0 
264 -812 16 -38 -203 34 69 -514 -540 -523 0 0 
265 -815 14 -41 -201 23 62 -515 -541 -524 0 0 
266 -816 17 -36 -202 23 62 -515 -542 -525 0 0 
267 -816 9 -36 -204 25 60 -515 -545 -527 0 0 
268 -812 10 -31 -200 28 57 -514 -543 -529 0 0 
269 -815 16 -31 -195 31 53 -517 -544 -530 0 0 
270 -816 12 -29 -195 36 47 -517 -543 -531 0 0 
271 -818 9 -29 -189 40 43 -518 -542 -532 0 0 
272 -817 10 -28 -153 50 25 -519 -539 -533 0 0 
273 -812 1 -26 -131 63 22 -520 -537 -535 0 0 
274 -820 1 -26 -129 70 25 -520 -536 -539 0 0 
275 -818 -1 -27 -159 52 39 -520 -534 -543 0 0 
276 -815 -3 -28 -227 37 40 -519 -532 -544 0 0 
277 -819 -12 -30 -293 22 51 -519 -525 -542 0 0 
278 -820 -14 -32 -283 -5 75 -521 -514 -542 0 0 
279 -821 -17 -36 -360 -30 82 -520 -522 -537 0 0 
280 -820 -18 -35 -403 -37 79 -518 -528 -532 0 0 
281 -818 -21 -37 -386 -11 106 -517 -530 -527 0 0 
282 -818 -16 -38 -378 6 94 -516 -527 -524 0 0 
283 -821 -11 -40 -369 16 81 -517 -524 -524 0 0 
284 -820 -19 -42 -363 12 63 -519 -522 -526 0 0 
285 -819 -15 -44 -338 13 25 -525 -524 -530 0 0 
286 -820 -13 -43 -339 37 47 -528 -529 -532 0 0 
287 -822 -16 -44 -361 75 123 -529 -537 -532 0 0 
288 -821 -20 -49 -503 83 411 -521 -531 -532 0 0 
289 -823 -8 -46 -620 -7 468 -508 -523 -528 0 0 
290 -824 -6 -45 -683 -129 406 -506 -532 -518 0 0 
291 -822 -2 -44 -547 -216 307 -505 -538 -506 0 0 
292 -825 7 -44 -460 -213 278 -509 -541 -500 0 0 
293 -825 6 -47 -342 -181 216 -511 -528 -499 0 0 
294 -824 13 -47 -263 -63 133 -513 -524 -501 0 0 
295 -826 13 -45 -277 10 104 -513 -529 -503 0 0 
296 -825 22 -48 -295 80 110 -515 -533 -506 0 0 
297 -827 24 -46 -328 136 140 -516 -534 -511 0 0 
298 -826 19 -44 -465 189 189 -517 -538 -519 0 0 
299 -826 22 -42 -507 199 175 -516 -544 -526 0 0 
300 -822 21 -40 -506 186 170 -514 -547 -529 0 0 
301 -828 21 -37 -421 94 168 -514 -547 -532 0 0 
302 -827 19 -38 -370 42 169 -516 -542 -531 0 0 
303 -828 21 -37 -371 22 174 -519 -538 -530 0 0 
304 -827 24 -32 -364 4 150 -521 -540 -533 0 0 
305 -826 7 -35 -360 -8 138 -521 -540 -533 0 0 
306 -827 14 -32 -364 -17 136 -522 -539 -532 0 0 
307 -829 20 -30 -371 -32 110 -523 -541 -532 0 0 
308 -831 17 -27 -353 -43 101 -523 -543 -531 0 0 
309 -830 21 -25 -327 -47 105 -522 -543 -529 0 0 
310 -827 18 -27 -288 -45 115 -522 -541 -527 0 0 
311 -831 24 -25 -269 -26 120 -521 -537 -529 0 0 
312 -828 20 -26 -255 -15 109 -519 -536 -531 0 0 
313 -830 12 -24 -231 -11 99 -517 -536 -533 0 0 
314 -829 10 -24 -225 -7 90 -516 -538 -535 0 0 
315 -829 3 -24 -212 -3 94 -516 -535 -537 0 0 
316 -831 -2 -23 -216 1 99 -516 -533 -541 0 0 
317 -830 4 -24 -223 -8 85 -515 -534 -543 0 0 
318 -831 0 -26 -225 -10 81 -514 -533 -544 0 0 
319 -831 -4 -26 -225 -17 80 -513 -534 -544 0 0 
320 -829 0 -25 -219 -30 79 -513 -534 -543 0 0 
321 -830 0 -25 -217 -34 78 -512 -534 -541 0 0 
322 -831 0 -24 -217 -33 74 -512 -535 -540 0 0 
323 -833 -9 -23 -219 -29 71 -511 -537 -537 0 0 
324 -833 -8 -23 -217 -25 69 -509 -537 -535 0 0 
325 -834 -8 -23 -215 -19 67 -509 -539 -532 0 0 
326 -830 -8 -21 -216 -16 62 -508 -539 -530 0 0 
327 -830 -12 -21 -223 -12 56 -507 -539 -529 0 0 
328 -833 -11 -17 -227 -11 51 -506 -540 -527 0 0 
329 -835 -6 -17 -226 -16 42 -505 -540 -526 0 0 
330 -832 -10 -15 -224 -21 24 -505 -540 -526 0 0 
331 -830 -15 -14 -218 -21 31 -502 -542 -526 0 0 
332 -833 -16 -14 -205 -21 50 -503 -538 -524 0 0 
333 -831 -14 -14 -236 8 94 -503 -534 -524 0 0 
334 -834 -10 -17 -249 17 100 -508 -528 -525 0 0 
335 -835 -6 -19 -267 19 94 -511 -525 -528 0 0 
336 -834 -13 -20 -334 20 84 -509 -526 -530 0 0 
337 -833 -16 -19 -367 24 100 -510 -527 -532 0 0 
338 -834 -19 -23 -383 17 115 -511 -529 -535 0 0 
339 -834 -21 -27 -391 5 118 -513 -528 -537 0 0 
340 -835 -18 -27 -360 0 90 -513 -524 -535 0 0 
341 -834 -19 -30 -344 26 81 -510 -520 -532 0 0 
342 -834 -18 -34 -325 51 93 -507 -519 -528 0 0 
343 -831 -23 -34 -347 11 149 -505 -522 -527 0 0 
344 -833 -26 -37 -385 -22 202 -506 -523 -531 0 0 
345 -828 -33 -41 -449 -14 271 -514 -522 -537 0 0 
346 -833 -27 -43 -559 151 331 -528 -521 -542 0 0 
347 -829 -38 -44 -531 191 278 -536 -526 -546 0 0 
348 -833 -37 -46 -451 163 218 -533 -532 -549 0 0 
349 -831 -41 -45 -300 104 192 -525 -529 -549 0 0 
350 -830 -40 -50 -265 83 169 -514 -520 -548 0 0 
351 -832 -56 -49 -288 20 135 -507 -523 -549 0 0 
352 -830 -59 -49 -319 -59 106 -503 -538 -547 0 0 
353 -830 -57 -49 -379 -157 173 -501 -536 -548 0 0 
354 -832 -58 -50 -466 -199 221 -502 -533 -546 0 0 
355 -827 -63 -48 -535 -228 222 -508 -538 -540 0 0 
356 -832 -60 -48 -538 -165 197 -511 -540 -534 0 0 
357 -831 -59 -45 -534 -91 210 -509 -536 -531 0 0 
358 -829 -65 -43 -533 -18 192 -508 -541 -527 0 0 
359 -830 -62 -41 -429 89 143 -506 -543 -524 0 0 
360 -831 -57 -39 -410 90 152 -504 -543 -525 0 0 
361 -830 -55 -39 -388 78 155 -503 -544 -527 0 0 
362 -831 -56 -36 -356 45 146 -504 -542 -527 0 0 
363 -830 -58 -38 -345 34 142 -506 -541 -527 0 0 
364 -831 -53 -35 -340 22 139 -506 -540 -527 0 0 
365 -830 -52 -33 -326 20 135 -507 -539 -525 0 0 
366 -830 -50 -31 -299 23 117 -509 -536 -524 0 0 
367 -832 -48 -33 -274 24 113 -511 -534 -522 0 0 
368 -832 -44 -32 -257 31 108 -513 -532 -521 0 0 
369 -833 -43 -36 -231 36 100 -514 -531 -520 0 0 
370 -828 -43 -35 -226 32 99 -514 -531 -518 0 0 
371 -834 -50 -35 -218 32 91 -515 -534 -517 0 0 
372 -831 -42 -35 -199 44 87 -514 -534 -516 0 0 
373 -831 -34 -33 -190 42 90 -513 -533 -515 0 0 
374 -830 -33 -33 -189 38 87 -514 -535 -515 0 0 
375 -831 -27 -34 -188 28 81 -515 -535 -517 0 0 
376 -835 -22 -34 -188 25 82 -516 -536 -517 0 0 
377 -833 -21 -34 -196 24 80 -517 -538 -520 0 0 
378 -831 -17 -32 -200 32 74 -517 -537 -521 0 0 
379 -832 -18 -33 -204 35 68 -518 -539 -524 0 0 
380 -834 -21 -30 -208 35 54 -519 -542 -526 0 0 
381 -835 -23 -28 -209 35 43 -521 -543 -528 0 0 
382 -833 -21 -27 -196 32 32 -521 -542 -530 0 0 
383 -834 -23 -26 -180 31 23 -521 -542 -531 0 0 
384 -833 -29 -25 -169 32 19 -521 -541 -533 0 0 
385 -834 -24 -27 -147 38 26 -521 -538 -535 0 0 
386 -833 -29 -26 -139 38 39 -521 -529 -538 0 0 
387 -833 -34 -32 -140 41 52 -521 -521 -541 0 0 
388 -833 -34 -37 -236 35 50 -519 -516 -541 0 0 
389 -833 -35 -38 -287 34 36 -517 -521 -538 0 0 
390 -834 -33 -41 -308 17 26 -518 -517 -537 0 0 
391 -833 -41 -45 -388 -36 68 -520 -518 -532 0 0 
392 -834 -38 -47 -410 -35 62 -523 -525 -524 0 0 
393 -829 -32 -46 -411 -15 61 -524 -531 -520 0 0 
394 -837 -29 -47 -390 7 61 -525 -531 -518 0 0 
395 -835 -30 -47 -350 32 98 -523 -527 -518 0 0 
396 -834 -24 -52 -357 9 141 -520 -524 -521 0 0 
397 -831 -23 -51 -365 2 174 -518 -527 -522 0 0 
398 -833 -21 -53 -493 13 329 -514 -532 -520 0 0 
399 -833 -21 -51 -644 -85 436 -505 -527 -516 0 0 
400 -835 -17 -51 -735 -230 426 -500 -531 -506 0 0 
401 -835 -7 -54 -547 -253 288 -500 -536 -499 0 0 
402 -833 6 -53 -462 -194 275 -502 -538 -495 0 0 
403 -836 6 -57 -368 -131 238 -507 -529 -494 0 0 
404 -834 8 -57 -256 5 142 -513 -525 -497 0 0 
405 -831 20 -59 -241 73 125 -517 -525 -501 0 0 
406 -833 22 -60 -263 140 139 -520 -531 -504 0 0 
407 -831 25 -58 -321 198 180 -522 -531 -510 0 0 
408 -834 19 -57 -472 247 220 -521 -536 -516 0 0 
409 -835 26 -54 -540 256 184 -519 -547 -522 0 0 
410 -831 25 -51 -552 229 166 -518 -552 -527 0 0 
411 -834 29 -47 -463 79 179 -520 -551 -528 0 0 
412 -833 28 -46 -414 15 176 -525 -551 -527 0 0 
413 -835 29 -46 -378 -15 182 -528 -540 -526 0 0 
414 -837 28 -43 -375 -25 186 -530 -537 -530 0 0 
415 -835 22 -43 -375 -40 142 -530 -538 -533 0 0 
416 -830 28 -42 -378 -41 119 -530 -541 -531 0 0 
417 -831 26 -40 -357 -28 107 -532 -541 -531 0 0 
418 -832 31 -40 -333 -29 105 -531 -540 -530 0 0 
419 -833 33 -40 -309 -26 109 -531 -538 -529 0 0 
420 -832 37 -39 -265 -21 115 -532 -535 -528 0 0 
