% Mike Stanley's IMU Data Logger
% Date & Time   Thursday 24 February 2011  -  01:20:09 PM
% MagX, AccX and GyroX values are centered at 0 LSB
% Accelerometer Range = +/- 6g
% Gyroscope     Range = +/- 2000 degrees/second
% Magnetometer  Range = +/- 200uT
% Recorder      Michael Stanley
% Comments      Sensor strapped to shoe with shoelaces.  Walked 85 feed straight down hallway
% SampleNumber MagX MagY MagZ AccX AccY AccZ GyroR GyroP GyroY LButton RButton
123 -540 264 568 -19 -75 352 -541 -704 -545 0 0 
124 -520 255 594 -51 -63 338 -550 -711 -549 0 0 
125 -500 245 618 -113 -54 315 -558 -718 -550 0 0 
126 -479 235 643 -135 -40 309 -566 -720 -550 0 0 
127 -453 224 670 -144 -24 305 -573 -727 -550 0 0 
128 -432 213 691 -183 -3 305 -581 -727 -549 0 0 
129 -404 201 713 -196 11 301 -588 -729 -547 0 0 
130 -375 189 735 -220 12 306 -594 -729 -548 0 0 
131 -316 155 773 -269 30 325 -603 -729 -548 0 0 
132 -284 135 789 -290 33 339 -607 -729 -547 0 0 
133 -256 116 805 -314 38 357 -612 -729 -548 0 0 
134 -222 95 817 -367 49 405 -615 -731 -548 0 0 
135 -189 82 831 -384 62 429 -619 -733 -551 0 0 
136 -156 51 839 -397 87 453 -622 -733 -557 0 0 
137 -120 27 846 -441 117 511 -625 -734 -563 0 0 
138 -87 1 851 -497 111 542 -631 -738 -569 0 0 
139 -47 -17 855 -588 97 562 -636 -746 -572 0 0 
140 -6 -47 854 -770 164 530 -637 -754 -577 0 0 
141 36 -66 851 -814 207 488 -638 -758 -587 0 0 
142 79 -96 843 -833 257 425 -638 -757 -599 0 0 
143 118 -117 833 -888 364 242 -641 -750 -612 0 0 
144 158 -135 822 -948 342 137 -642 -734 -619 0 0 
145 190 -151 814 -1013 289 21 -636 -715 -618 0 0 
146 216 -166 804 -1049 144 -92 -619 -685 -605 0 0 
147 231 -179 797 -1020 149 -325 -596 -647 -579 0 0 
148 246 -189 790 -1031 284 -441 -586 -610 -548 0 0 
149 248 -206 784 -1127 484 -549 -591 -573 -523 0 0 
150 245 -229 781 -1287 641 -655 -607 -533 -504 0 0 
151 232 -243 779 -1181 545 -633 -614 -489 -491 0 0 
152 221 -237 791 -1056 364 -566 -600 -461 -482 0 0 
153 205 -198 804 -540 -255 31 -555 -438 -485 0 0 
154 186 -171 814 -553 -591 166 -323 -451 -513 0 0 
155 164 -145 821 -17 -404 -35 -354 -410 -512 0 0 
156 133 -109 831 388 -138 685 -351 -373 -512 0 0 
157 99 -88 836 344 52 675 -359 -323 -507 0 0 
158 60 -72 839 -139 558 415 -358 -317 -513 0 0 
159 26 -62 839 -977 1042 293 -429 -347 -490 0 0 
160 4 -53 839 -895 815 481 -450 -378 -490 0 0 
161 -14 -52 839 -1156 321 688 -456 -452 -470 0 0 
162 -25 -48 839 -1250 13 533 -485 -458 -488 0 0 
163 -34 -39 837 -495 -98 127 -483 -469 -500 0 0 
164 -42 -40 839 -150 104 217 -485 -483 -503 0 0 
165 -47 -28 837 -179 229 318 -489 -490 -501 0 0 
166 -58 -24 837 -360 -72 279 -497 -498 -501 0 0 
167 -61 -15 835 -254 -73 262 -495 -503 -505 0 0 
168 -67 -16 838 -188 65 329 -495 -504 -509 0 0 
169 -74 -8 837 -211 -14 307 -499 -508 -509 0 0 
170 -78 -13 836 -229 -16 278 -498 -511 -512 0 0 
171 -77 -9 834 -219 97 309 -500 -512 -515 0 0 
172 -84 -10 833 -205 43 302 -506 -512 -518 0 0 
173 -85 -4 835 -203 -26 288 -506 -512 -519 0 0 
174 -91 -2 833 -206 -11 283 -504 -512 -518 0 0 
175 -95 -1 832 -216 11 275 -503 -513 -518 0 0 
176 -97 2 833 -222 13 277 -502 -515 -519 0 0 
177 -100 4 831 -227 28 282 -501 -517 -519 0 0 
178 -103 6 832 -219 14 280 -502 -519 -520 0 0 
179 -105 14 832 -222 4 276 -500 -521 -520 0 0 
180 -108 13 831 -221 9 275 -499 -522 -519 0 0 
181 -108 19 831 -219 11 276 -499 -523 -520 0 0 
182 -108 29 832 -217 10 272 -497 -524 -520 0 0 
183 -109 28 831 -214 12 274 -495 -525 -521 0 0 
184 -113 31 830 -216 10 275 -493 -525 -520 0 0 
185 -114 42 829 -214 13 276 -491 -525 -520 0 0 
186 -113 41 828 -215 20 279 -490 -525 -521 0 0 
187 -117 44 830 -214 28 282 -490 -523 -521 0 0 
188 -120 47 830 -212 44 284 -493 -522 -521 0 0 
189 -124 46 827 -206 56 286 -498 -519 -522 0 0 
190 -127 57 827 -203 52 286 -502 -517 -523 0 0 
191 -125 61 823 -205 47 284 -505 -516 -524 0 0 
192 -133 61 825 -185 32 300 -493 -514 -526 0 0 
193 -136 63 826 -200 73 274 -495 -513 -527 0 0 
194 -141 66 823 -213 45 270 -497 -512 -528 0 0 
195 -144 68 820 -207 58 279 -496 -509 -529 0 0 
196 -150 71 820 -206 56 285 -497 -505 -530 0 0 
197 -153 79 820 -204 40 292 -498 -501 -530 0 0 
198 -160 81 816 -194 43 308 -499 -496 -530 0 0 
199 -167 86 814 -194 47 315 -499 -489 -531 0 0 
200 -179 89 810 -188 54 330 -499 -481 -531 0 0 
201 -190 89 807 -192 66 341 -500 -473 -532 0 0 
202 -202 91 804 -176 75 356 -500 -463 -533 0 0 
203 -217 91 797 -163 85 371 -501 -451 -536 0 0 
204 -233 94 790 -152 100 385 -502 -437 -542 0 0 
205 -249 97 783 -137 106 406 -502 -422 -547 0 0 
206 -277 97 773 -130 81 435 -502 -404 -552 0 0 
207 -301 94 757 -114 42 479 -501 -381 -553 0 0 
208 -328 98 740 -65 -47 531 -495 -353 -552 0 0 
209 -364 109 717 -35 -77 578 -492 -319 -547 0 0 
210 -405 105 689 -9 -105 624 -486 -278 -542 0 0 
211 -448 122 651 24 -111 706 -480 -233 -543 0 0 
212 -493 127 603 -3 -118 719 -470 -188 -542 0 0 
213 -542 143 549 -90 -94 690 -457 -153 -541 0 0 
214 -588 143 494 -607 -36 633 -441 -145 -535 0 0 
215 -621 151 436 -890 111 577 -443 -157 -524 0 0 
216 -650 175 385 -994 -10 505 -457 -186 -503 0 0 
217 -672 199 333 -948 -128 451 -453 -221 -475 0 0 
218 -687 221 287 -798 -208 456 -421 -253 -453 0 0 
219 -697 235 249 -808 -128 456 -405 -293 -446 0 0 
220 -706 250 221 -893 39 508 -414 -352 -454 0 0 
221 -708 257 209 -931 183 619 -442 -415 -476 0 0 
222 -706 260 208 -722 56 369 -476 -487 -478 0 0 
