% Mike Stanley's IMU Data Logger
% Date & Time   Monday 14 February 2011  -  12:32:29 PM
% MagX, AccX and GyroX values are centered at 0 LSB
% Accelerometer Range = +/- 6g
% Gyroscope     Range = +/- 2000 degrees/second
% Magnetometer  Range = +/- 200uT
% Recorder      Michael Stanley
% Comments      Roughly 11.25X8.75X1 3/15 book with sensor mounted in 1 corner pushed off table at a 45 degree angle.  This data set was manually truncated to eliminate most of the data resulting from the "hit the floor" event  (a cushion was used to break the fall anyway).
% SampleNumber MagX MagY MagZ AccX AccY AccZ GyroR GyroP GyroY LButton RButton
272 169 388 493 24 34 374 -513 -536 -543 0 0 
273 167 394 495 14 27 365 -513 -537 -544 0 0 
274 166 395 494 -2 31 366 -514 -536 -545 0 0 
275 165 395 493 -4 19 360 -514 -536 -546 0 0 
276 167 395 492 -6 12 369 -512 -537 -547 0 0 
277 165 393 494 -17 10 361 -512 -538 -547 0 0 
278 160 400 495 -18 8 379 -512 -537 -548 0 0 
279 165 401 492 -22 0 379 -513 -536 -548 0 0 
280 162 393 495 -34 -14 376 -513 -537 -547 0 0 
281 164 394 494 -33 -16 381 -515 -535 -546 0 0 
282 159 396 498 -26 -16 394 -516 -534 -544 0 0 
283 161 396 498 -22 -17 387 -519 -534 -542 0 0 
284 158 397 499 -5 4 382 -518 -534 -539 0 0 
285 157 389 500 4 23 369 -519 -534 -538 0 0 
286 156 396 499 9 27 362 -519 -534 -537 0 0 
287 158 397 501 7 14 371 -518 -534 -535 0 0 
288 157 398 502 7 18 374 -517 -534 -534 0 0 
289 156 400 504 8 21 364 -516 -535 -534 0 0 
290 159 394 501 14 31 371 -515 -536 -534 0 0 
291 157 403 504 21 48 365 -515 -535 -534 0 0 
292 158 404 505 27 61 353 -515 -536 -535 0 0 
293 154 405 503 43 73 369 -514 -536 -537 0 0 
294 156 403 503 49 58 388 -515 -535 -537 0 0 
295 156 407 508 46 38 381 -515 -535 -537 0 0 
296 159 409 502 40 25 369 -515 -534 -534 0 0 
297 157 409 505 36 10 370 -515 -536 -531 0 0 
298 154 401 505 30 10 360 -514 -535 -529 0 0 
299 158 407 506 24 14 355 -512 -536 -526 0 0 
300 162 412 506 19 27 368 -511 -536 -525 0 0 
301 161 408 508 14 27 374 -512 -536 -524 0 0 
302 161 405 506 9 23 373 -512 -535 -524 0 0 
303 162 404 507 1 25 383 -512 -535 -524 0 0 
304 161 405 507 3 37 387 -512 -534 -523 0 0 
305 166 410 509 5 48 383 -513 -535 -525 0 0 
306 162 401 507 7 51 379 -514 -534 -526 0 0 
307 165 403 509 11 44 379 -515 -534 -527 0 0 
308 169 400 509 14 46 380 -516 -534 -527 0 0 
309 165 407 510 23 46 378 -516 -533 -528 0 0 
310 165 405 510 26 43 379 -516 -534 -528 0 0 
311 165 409 512 26 34 375 -517 -533 -527 0 0 
312 166 410 512 27 24 367 -516 -534 -527 0 0 
313 168 415 511 30 23 356 -515 -535 -525 0 0 
314 167 411 512 33 24 359 -514 -534 -524 0 0 
315 168 403 510 35 21 357 -513 -536 -522 0 0 
316 170 401 513 26 33 336 -512 -537 -520 0 0 
317 170 409 511 23 44 338 -510 -539 -520 0 0 
318 173 405 511 23 40 344 -509 -539 -521 0 0 
319 173 418 509 22 36 358 -507 -540 -521 0 0 
320 176 419 508 17 36 356 -506 -541 -521 0 0 
321 179 417 509 12 35 349 -506 -542 -523 0 0 
322 180 415 506 8 33 343 -504 -543 -524 0 0 
323 181 421 506 8 34 340 -503 -544 -526 0 0 
324 181 424 506 11 35 340 -503 -546 -527 0 0 
325 188 430 503 14 36 337 -501 -547 -527 0 0 
326 185 433 502 23 28 342 -499 -548 -528 0 0 
327 191 434 499 29 24 345 -498 -549 -527 0 0 
328 194 437 497 34 18 351 -497 -550 -525 0 0 
329 194 438 496 38 9 342 -496 -551 -523 0 0 
330 199 434 493 39 10 337 -494 -553 -520 0 0 
331 202 444 489 39 11 329 -493 -553 -518 0 0 
332 203 442 487 39 19 324 -491 -555 -517 0 0 
333 211 444 482 40 18 324 -488 -557 -515 0 0 
334 214 448 478 41 17 318 -486 -560 -514 0 0 
335 222 444 473 38 8 295 -484 -562 -513 0 0 
336 225 462 469 39 1 298 -481 -565 -511 0 0 
337 233 457 463 37 1 288 -478 -568 -509 0 0 
338 242 460 458 38 5 275 -474 -571 -507 0 0 
339 249 470 450 41 10 272 -469 -575 -505 0 0 
340 255 474 442 39 14 259 -467 -579 -505 0 0 
341 267 484 435 38 19 246 -462 -582 -505 0 0 
342 271 485 423 47 31 248 -457 -586 -504 0 0 
343 282 495 413 49 35 230 -454 -590 -505 0 0 
344 288 495 402 55 39 213 -449 -596 -505 0 0 
345 306 499 390 71 42 191 -444 -602 -504 0 0 
346 311 513 372 76 38 146 -439 -608 -503 0 0 
347 322 520 354 83 39 136 -432 -615 -502 0 0 
348 337 532 336 96 42 122 -425 -622 -499 0 0 
349 350 533 317 100 41 107 -420 -629 -496 0 0 
350 362 546 292 106 43 99 -414 -635 -494 0 0 
351 377 556 267 115 50 83 -408 -642 -492 0 0 
352 394 557 239 120 53 67 -402 -649 -489 0 0 
353 407 560 213 126 57 66 -397 -655 -486 0 0 
354 420 571 179 130 61 58 -394 -661 -483 0 0 
355 433 572 145 128 69 42 -390 -666 -480 0 0 
356 449 570 111 134 69 35 -389 -670 -477 0 0 
357 460 561 77 141 73 44 -388 -672 -475 0 0 
358 473 560 40 135 78 28 -388 -676 -472 0 0 
359 482 558 4 136 79 53 -389 -676 -471 0 0 
360 489 557 -33 130 78 49 -389 -676 -469 0 0 
361 496 555 -68 123 78 49 -389 -673 -468 0 0 
362 501 533 -102 119 79 43 -388 -671 -467 0 0 
363 501 534 -135 118 79 39 -387 -668 -467 0 0 
364 508 523 -169 116 79 44 -386 -667 -466 0 0 
365 505 510 -200 115 80 44 -385 -665 -466 0 0 
366 507 495 -230 114 80 47 -385 -663 -465 0 0 
367 503 485 -259 112 80 47 -384 -660 -465 0 0 
368 507 473 -288 111 81 50 -383 -658 -463 0 0 
369 504 457 -315 110 81 50 -382 -656 -463 0 0 
370 504 440 -342 109 82 51 -380 -654 -463 0 0 
371 501 429 -370 107 82 54 -379 -650 -462 0 0 
372 500 413 -399 106 83 54 -377 -649 -461 0 0 
373 494 390 -426 105 83 54 -376 -646 -461 0 0 
374 497 365 -454 104 83 48 -375 -644 -496 0 0 
375 489 343 -478 103 83 47 -373 -642 -461 0 0 
