% Mike Stanley's IMU Data Logger
% Date & Time   Tuesday 08 February 2011  -  04:15:33 PM
% MagX, AccX and GyroX values are centered at 0 LSB
% Accelerometer Range = +/- 6g
% Gyroscope     Range = +/- 2000 degrees/second
% Magnetometer  Range = +/- 200uT
% Recorder      Michael Stanley
% Comments      sensor in left hand, tap with pen
% SampleNumber MagX MagY MagZ AccX AccY AccZ GyroR GyroP GyroY LButton RButton
254 -405 -392 302 -317 32 121 -516 -532 -529 0 0 
255 -401 -397 302 -317 33 121 -517 -531 -529 0 0 
256 -402 -392 302 -318 35 114 -516 -531 -529 0 0 
257 -404 -390 301 -318 36 110 -515 -532 -529 0 0 
258 -404 -387 302 -318 37 109 -516 -534 -529 0 0 
259 -403 -388 304 -316 41 107 -515 -535 -529 0 0 
260 -405 -395 303 -316 42 107 -514 -536 -529 0 0 
261 -404 -387 304 -317 42 109 -514 -536 -529 0 0 
262 -402 -388 302 -318 41 118 -514 -536 -529 0 0 
263 -403 -391 304 -318 39 123 -514 -536 -529 0 0 
264 -405 -391 304 -319 38 123 -513 -536 -529 0 0 
265 -403 -390 305 -318 37 126 -514 -534 -529 0 0 
266 -396 -389 304 -318 37 129 -515 -533 -529 0 0 
267 -403 -386 304 -319 37 129 -515 -533 -529 0 0 
268 -403 -387 302 -320 38 125 -514 -533 -529 0 0 
269 -405 -389 304 -318 38 120 -515 -533 -529 0 0 
270 -405 -387 304 -318 38 120 -516 -533 -529 0 0 
271 -402 -386 302 -315 39 118 -515 -533 -529 0 0 
272 -399 -387 303 -316 40 114 -516 -533 -529 0 0 
273 -403 -391 304 -317 41 114 -516 -534 -529 0 0 
274 -404 -391 304 -317 41 115 -515 -534 -529 0 0 
275 -401 -393 305 -317 40 116 -515 -535 -529 0 0 
276 -403 -392 304 -317 40 117 -516 -535 -530 0 0 
277 -404 -385 303 -317 40 119 -516 -534 -529 0 0 
278 -405 -388 304 -319 40 117 -515 -534 -529 0 0 
279 -403 -384 305 -318 41 117 -515 -535 -529 0 0 
280 -402 -389 305 -316 41 119 -515 -533 -529 0 0 
281 -400 -385 303 -317 37 123 -515 -533 -529 0 0 
282 -404 -384 302 -318 37 123 -516 -533 -529 0 0 
283 -404 -384 301 -319 38 122 -517 -534 -529 0 0 
284 -407 -384 302 -318 38 121 -516 -534 -529 0 0 
285 -403 -397 304 -318 38 116 -516 -534 -529 0 0 
286 -405 -396 303 -318 39 114 -516 -535 -529 0 0 
287 -404 -389 303 -318 39 115 -517 -535 -529 0 0 
288 -404 -391 302 -317 40 115 -516 -535 -529 0 0 
289 -403 -391 304 -317 41 112 -516 -535 -528 0 0 
290 -405 -386 304 -316 40 111 -516 -536 -529 0 0 
291 -405 -393 304 -318 38 120 -517 -535 -529 0 0 
292 -407 -390 305 -319 40 121 -518 -535 -528 0 0 
293 -401 -383 307 -321 42 120 -517 -536 -528 0 0 
294 -403 -386 304 -321 47 119 -516 -536 -529 0 0 
295 -404 -391 306 -317 46 118 -515 -535 -530 0 0 
296 -406 -386 304 -314 43 118 -516 -535 -529 0 0 
297 -405 -390 304 -314 41 119 -516 -535 -529 0 0 
298 -406 -387 305 -315 40 118 -517 -534 -530 0 0 
299 -406 -382 308 -317 40 118 -517 -535 -529 0 0 
300 -404 -386 306 -317 40 119 -515 -534 -528 0 0 
301 -404 -385 304 -318 40 123 -516 -534 -528 0 0 
302 -403 -384 304 -319 40 121 -517 -534 -528 0 0 
303 -406 -389 305 -319 40 120 -517 -534 -529 0 0 
304 -402 -383 303 -319 42 118 -518 -534 -530 0 0 
305 -406 -391 304 -317 40 118 -517 -533 -529 0 0 
306 -404 -384 302 -316 39 120 -518 -532 -528 0 0 
307 -404 -385 301 -317 43 121 -517 -532 -528 0 0 
308 -407 -384 303 -318 45 117 -517 -533 -529 0 0 
309 -404 -385 302 -318 48 114 -517 -534 -529 0 0 
310 -405 -386 301 -316 49 115 -517 -534 -529 0 0 
311 -405 -383 303 -315 45 116 -515 -536 -529 0 0 
312 -403 -385 302 -314 42 115 -516 -536 -530 0 0 
313 -404 -383 303 -320 43 123 -516 -535 -530 0 0 
314 -400 -384 303 -321 43 123 -516 -535 -530 0 0 
315 -407 -380 302 -321 42 118 -515 -535 -530 0 0 
316 -404 -381 302 -317 42 116 -516 -535 -530 0 0 
317 -405 -386 303 -316 40 118 -516 -535 -529 0 0 
318 -400 -383 303 -317 40 119 -516 -535 -530 0 0 
319 -406 -387 303 -317 39 117 -516 -534 -530 0 0 
320 -407 -382 302 -317 38 124 -517 -533 -529 0 0 
321 -404 -385 303 -317 38 126 -517 -532 -529 0 0 
322 -402 -387 302 -318 38 124 -517 -532 -529 0 0 
323 -405 -390 300 -316 40 118 -517 -533 -529 0 0 
324 -407 -383 302 -315 40 116 -516 -533 -528 0 0 
325 -409 -382 302 -315 41 114 -516 -533 -528 0 0 
326 -406 -384 303 -319 44 116 -516 -533 -528 0 0 
327 -409 -382 304 -320 45 115 -516 -534 -528 0 0 
328 -402 -390 299 -320 46 112 -515 -535 -528 0 0 
329 -407 -384 302 -318 46 110 -516 -536 -529 0 0 
330 -407 -391 303 -317 45 114 -516 -535 -529 0 0 
331 -406 -381 302 -317 45 116 -516 -536 -530 0 0 
332 -407 -381 304 -319 44 116 -516 -536 -530 0 0 
333 -406 -390 303 -318 40 119 -516 -535 -530 0 0 
334 -406 -387 304 -317 38 122 -516 -535 -529 0 0 
335 -404 -386 301 -317 38 122 -517 -535 -529 0 0 
336 -404 -386 301 -317 38 122 -517 -535 -529 0 0 
337 -406 -381 306 -317 40 117 -518 -534 -529 0 0 
338 -407 -379 305 -315 41 117 -517 -533 -529 0 0 
339 -409 -387 301 -315 41 118 -517 -533 -529 0 0 
340 -408 -383 303 -318 43 115 -517 -534 -528 0 0 
341 -405 -383 301 -318 45 114 -517 -535 -529 0 0 
342 -406 -385 302 -319 45 116 -517 -535 -529 0 0 
343 -407 -380 303 -319 45 118 -516 -536 -529 0 0 
344 -402 -388 302 -318 44 118 -517 -535 -529 0 0 
345 -407 -385 303 -317 44 119 -516 -535 -529 0 0 
346 -403 -378 301 -316 41 121 -515 -534 -529 0 0 
347 -405 -387 301 -318 41 121 -517 -534 -530 0 0 
348 -407 -379 303 -319 43 123 -516 -534 -529 0 0 
349 -404 -385 302 -320 44 121 -517 -533 -530 0 0 
350 -407 -386 303 -318 43 117 -517 -533 -530 0 0 
351 -408 -387 299 -315 42 116 -516 -533 -529 0 0 
352 -406 -382 302 -314 41 117 -517 -533 -530 0 0 
353 -408 -390 301 -319 45 115 -517 -534 -530 0 0 
354 -407 -384 302 -320 46 113 -518 -535 -530 0 0 
355 -405 -385 301 -320 45 115 -517 -534 -530 0 0 
356 -406 -381 301 -318 46 117 -517 -535 -530 0 0 
357 -407 -384 301 -317 45 114 -517 -535 -530 0 0 
358 -407 -382 299 -316 45 111 -516 -535 -531 0 0 
359 -405 -383 300 -317 44 114 -517 -536 -530 0 0 
360 -407 -387 301 -318 44 116 -517 -536 -531 0 0 
361 -408 -384 300 -317 43 116 -516 -536 -530 0 0 
362 -406 -385 302 -318 41 121 -516 -535 -530 0 0 
363 -404 -380 301 -318 40 122 -516 -535 -531 0 0 
364 -407 -391 303 -318 39 121 -516 -535 -531 0 0 
365 -405 -385 300 -318 39 125 -517 -533 -531 0 0 
366 -405 -385 300 -316 39 123 -517 -533 -530 0 0 
367 -406 -386 298 -315 39 119 -518 -533 -530 0 0 
368 -407 -383 298 -316 39 117 -517 -533 -529 0 0 
369 -408 -387 300 -317 42 114 -517 -534 -529 0 0 
370 -406 -383 300 -318 44 114 -517 -534 -530 0 0 
371 -404 -387 300 -319 44 114 -517 -534 -530 0 0 
372 -405 -380 300 -319 44 114 -517 -535 -530 0 0 
373 -406 -386 298 -319 44 114 -516 -535 -530 0 0 
374 -406 -386 297 -318 44 114 -516 -535 -531 0 0 
375 -406 -387 300 -318 43 117 -516 -536 -531 0 0 
376 -404 -385 300 -317 42 117 -516 -535 -531 0 0 
377 -401 -386 300 -316 40 118 -516 -535 -530 0 0 
378 -404 -385 300 -317 38 122 -516 -534 -530 0 0 
379 -402 -386 300 -318 38 122 -516 -534 -531 0 0 
380 -405 -384 298 -319 38 121 -517 -534 -530 0 0 
381 -406 -383 301 -318 39 119 -517 -534 -530 0 0 
382 -407 -384 302 -318 40 117 -517 -534 -530 0 0 
383 -408 -388 301 -318 39 116 -517 -534 -530 0 0 
384 -405 -386 297 -317 39 114 -517 -534 -530 0 0 
385 -407 -384 301 -316 40 115 -515 -534 -530 0 0 
386 -405 -385 300 -316 41 114 -516 -534 -530 0 0 
387 -408 -386 298 -318 41 115 -516 -535 -529 0 0 
388 -408 -383 298 -319 40 119 -516 -535 -529 0 0 
389 -406 -396 298 -319 40 122 -517 -535 -530 0 0 
390 -409 -384 299 -319 40 122 -516 -535 -530 0 0 
391 -406 -388 299 -318 41 118 -516 -534 -529 0 0 
392 -407 -385 301 -318 42 119 -517 -534 -529 0 0 
